,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
9141,10.0,2726.0,465.0,1773.0,459.0,4.8295,319100.0
9142,12.0,3449.0,598.0,1502.0,540.0,3.7043,150800.0
9143,32.0,1896.0,342.0,806.0,299.0,4.5769,159400.0
9144,18.0,2986.0,597.0,1355.0,472.0,3.2765,165000.0
9145,12.0,25957.0,4798.0,10475.0,4490.0,4.542,195300.0
9146,25.0,1290.0,190.0,689.0,216.0,6.0097,220200.0
9147,3.0,6577.0,1056.0,3032.0,1004.0,5.9263,251800.0
9148,36.0,84.0,12.0,29.0,17.0,3.375,187500.0
9149,17.0,10267.0,,4956.0,1483.0,5.5061,239400.0
9150,26.0,934.0,148.0,519.0,162.0,5.3209,185000.0
9151,19.0,3013.0,507.0,1356.0,484.0,5.1163,233200.0
9152,26.0,828.0,149.0,508.0,158.0,5.2374,185500.0
9153,19.0,1285.0,195.0,650.0,193.0,6.0398,217800.0
9154,5.0,15341.0,2527.0,7270.0,2320.0,6.1281,236200.0
9155,10.0,5509.0,969.0,3002.0,959.0,5.5981,220100.0
9156,15.0,8510.0,1258.0,3733.0,1233.0,6.1082,253700.0
9157,25.0,2988.0,525.0,1884.0,513.0,4.7007,169500.0
9158,5.0,1514.0,220.0,1355.0,215.0,8.1344,359000.0
9159,16.0,13406.0,2574.0,7030.0,2440.0,4.6861,187900.0
9160,15.0,8244.0,1409.0,4453.0,1357.0,5.4829,199600.0
9161,23.0,4166.0,756.0,2082.0,743.0,4.4107,213400.0
9162,21.0,1375.0,259.0,728.0,258.0,5.0166,229000.0
9163,17.0,913.0,228.0,530.0,201.0,3.038,238500.0
9164,25.0,3223.0,524.0,1763.0,508.0,5.2887,183000.0
9165,13.0,3600.0,580.0,1799.0,576.0,6.2971,218300.0
9166,5.0,21113.0,4386.0,9842.0,3886.0,4.2037,194600.0
9167,14.0,15348.0,2366.0,7087.0,2169.0,6.3277,237700.0
9168,2.0,966.0,270.0,233.0,169.0,1.9667,450000.0
9169,5.0,4028.0,896.0,2062.0,826.0,4.0579,167100.0
9170,5.0,14275.0,2474.0,7158.0,2311.0,5.4284,236300.0
9171,9.0,2356.0,469.0,1556.0,386.0,3.775,155000.0
9172,5.0,538.0,98.0,8733.0,105.0,4.2391,154600.0
9173,4.0,1949.0,458.0,868.0,398.0,5.0151,285200.0
9174,21.0,5477.0,1275.0,3384.0,1222.0,3.6625,228100.0
9175,18.0,2288.0,607.0,2305.0,597.0,3.227,136100.0
9176,18.0,2096.0,309.0,1044.0,328.0,6.8299,262100.0
9177,5.0,7748.0,1557.0,4768.0,1393.0,5.305,311200.0
9178,8.0,3839.0,852.0,1342.0,593.0,3.9118,333700.0
9179,27.0,2051.0,301.0,917.0,287.0,7.6059,323700.0
9180,5.0,4222.0,712.0,2024.0,646.0,5.8703,500001.0
9181,21.0,7010.0,1063.0,3331.0,1038.0,6.776,278100.0
9182,23.0,3927.0,728.0,1984.0,707.0,4.8536,202600.0
9183,8.0,21086.0,3945.0,9936.0,3790.0,5.8602,265100.0
9184,24.0,6246.0,1028.0,2803.0,999.0,6.3002,282900.0
9185,4.0,17313.0,3224.0,6902.0,2707.0,5.6798,320900.0
9186,16.0,8726.0,1317.0,3789.0,1279.0,6.8419,323300.0
9187,2.0,5989.0,883.0,1787.0,613.0,6.6916,329500.0
9188,52.0,803.0,267.0,628.0,225.0,4.1932,14999.0
9189,52.0,433.0,69.0,147.0,53.0,3.9583,162500.0
9190,52.0,102.0,29.0,54.0,32.0,1.9875,191700.0
9191,39.0,1622.0,355.0,903.0,314.0,4.1125,183000.0
9192,34.0,503.0,99.0,275.0,68.0,4.5491,375000.0
9193,26.0,4047.0,702.0,571.0,199.0,2.3482,179500.0
9194,14.0,362.0,78.0,88.0,39.0,3.5893,214300.0
9195,14.0,2391.0,451.0,798.0,308.0,3.0924,114600.0
9196,17.0,3538.0,726.0,1603.0,629.0,2.9449,95600.0
9197,17.0,1280.0,254.0,707.0,267.0,3.55,106300.0
9198,19.0,3273.0,611.0,1164.0,481.0,3.5446,106500.0
9199,10.0,2106.0,410.0,1003.0,397.0,2.7813,124100.0
9200,13.0,2307.0,386.0,925.0,347.0,3.1326,119800.0
9201,16.0,2131.0,424.0,989.0,369.0,2.6071,103700.0
9202,11.0,2161.0,448.0,820.0,405.0,2.3565,122300.0
9203,15.0,2654.0,530.0,1267.0,489.0,2.8393,104400.0
9204,13.0,1722.0,325.0,712.0,269.0,2.625,137500.0
9205,7.0,3389.0,621.0,1268.0,474.0,3.0224,147800.0
9206,17.0,2171.0,389.0,1042.0,375.0,3.625,94400.0
9207,8.0,828.0,168.0,413.0,146.0,3.375,80700.0
9208,10.0,3113.0,589.0,1508.0,512.0,2.8167,96100.0
9209,8.0,5212.0,872.0,2383.0,857.0,4.1099,113600.0
9210,13.0,5087.0,981.0,2284.0,913.0,2.7413,123100.0
9211,38.0,1696.0,301.0,985.0,278.0,2.4054,112500.0
9212,37.0,1495.0,292.0,858.0,275.0,2.9306,46300.0
9213,21.0,1724.0,317.0,1006.0,290.0,3.2868,91700.0
9214,29.0,1995.0,392.0,1261.0,354.0,1.9073,79200.0
9215,18.0,1277.0,234.0,674.0,238.0,2.6694,75900.0
9216,20.0,2062.0,466.0,1285.0,456.0,1.5319,50500.0
9217,33.0,1097.0,254.0,627.0,253.0,1.2794,50700.0
9218,42.0,1142.0,236.0,597.0,210.0,1.7279,52300.0
9219,36.0,1219.0,258.0,639.0,245.0,1.9464,57000.0
9220,17.0,3328.0,628.0,1580.0,619.0,2.9861,81500.0
9221,33.0,1239.0,250.0,648.0,227.0,2.0278,58800.0
9222,16.0,1027.0,199.0,673.0,193.0,2.9688,63800.0
9223,34.0,1391.0,297.0,943.0,281.0,2.4219,83900.0
9224,24.0,646.0,134.0,454.0,149.0,2.125,61900.0
9225,19.0,901.0,183.0,700.0,190.0,2.2375,64300.0
9226,11.0,3606.0,699.0,2074.0,644.0,2.6941,63300.0
9227,18.0,2287.0,534.0,1339.0,505.0,2.2527,65200.0
9228,21.0,1667.0,303.0,861.0,276.0,2.6012,92200.0
9229,18.0,508.0,104.0,393.0,114.0,3.0,156300.0
9230,17.0,3344.0,570.0,1624.0,536.0,3.8952,95300.0
9231,18.0,402.0,76.0,213.0,71.0,1.9063,95800.0
9232,11.0,3761.0,675.0,2374.0,673.0,3.4598,74600.0
9233,13.0,6301.0,1080.0,3840.0,1033.0,3.5258,84900.0
9234,14.0,1636.0,253.0,766.0,225.0,3.125,88500.0
9235,9.0,1608.0,297.0,1057.0,295.0,3.7143,81600.0
9236,18.0,1996.0,379.0,1327.0,356.0,2.6087,96000.0
9237,25.0,2115.0,482.0,1976.0,474.0,1.8431,53900.0
9238,11.0,2513.0,408.0,1360.0,415.0,4.277,98500.0
9239,13.0,2872.0,477.0,1607.0,481.0,4.475,102400.0
9240,12.0,3174.0,520.0,1590.0,488.0,4.5347,101200.0
9241,13.0,1429.0,209.0,702.0,205.0,4.3625,111800.0
9242,12.0,1790.0,379.0,1399.0,397.0,2.5388,59600.0
9243,12.0,2710.0,575.0,1724.0,516.0,1.4712,60400.0
9244,16.0,3705.0,739.0,2463.0,697.0,2.5288,61800.0
9245,20.0,2029.0,427.0,983.0,401.0,1.8444,47100.0
9246,38.0,1542.0,364.0,1220.0,334.0,1.625,52800.0
9247,28.0,1563.0,403.0,1564.0,408.0,1.5662,48000.0
9248,34.0,1457.0,239.0,557.0,226.0,3.6181,96500.0
9249,13.0,3356.0,589.0,1458.0,601.0,3.8257,94200.0
9250,20.0,2100.0,317.0,910.0,274.0,4.8187,90900.0
9251,16.0,3222.0,511.0,1425.0,503.0,4.1544,119400.0
9252,36.0,2074.0,349.0,954.0,363.0,3.1136,73800.0
9253,41.0,1164.0,211.0,476.0,171.0,2.4196,70700.0
9254,27.0,968.0,240.0,587.0,231.0,1.6071,55000.0
9255,35.0,1859.0,428.0,1208.0,399.0,1.4044,61700.0
9256,37.0,1000.0,261.0,1092.0,233.0,1.4267,52300.0
9257,31.0,696.0,254.0,913.0,248.0,1.4,52500.0
9258,44.0,1288.0,295.0,723.0,287.0,1.6534,61400.0
9259,42.0,963.0,216.0,471.0,211.0,2.2898,66100.0
9260,32.0,1268.0,283.0,549.0,273.0,1.4511,65200.0
9261,20.0,2129.0,526.0,1845.0,522.0,1.8973,51600.0
9262,23.0,2126.0,506.0,2091.0,491.0,1.3713,51800.0
9263,36.0,1528.0,347.0,1334.0,304.0,1.3594,48300.0
9264,26.0,1284.0,239.0,820.0,254.0,2.5833,62300.0
9265,14.0,4795.0,710.0,2047.0,640.0,4.665,121300.0
9266,31.0,2366.0,482.0,1933.0,433.0,3.0234,65000.0
9267,32.0,2089.0,468.0,1765.0,427.0,2.234,61700.0
9268,43.0,1226.0,244.0,491.0,205.0,4.9286,307000.0
9269,16.0,4431.0,603.0,1659.0,630.0,7.5412,392100.0
9270,26.0,5188.0,892.0,2341.0,906.0,5.0029,255600.0
9271,14.0,2259.0,341.0,1127.0,346.0,6.4092,334900.0
9272,20.0,1589.0,231.0,601.0,224.0,5.3755,290900.0
9273,9.0,1302.0,177.0,682.0,190.0,7.5,423200.0
9274,24.0,2863.0,734.0,1583.0,682.0,3.1981,215300.0
9275,32.0,3521.0,748.0,1706.0,723.0,3.4705,228600.0
9276,25.0,7784.0,1145.0,3445.0,1166.0,6.0132,287900.0
9277,13.0,5027.0,871.0,1912.0,770.0,4.9286,309500.0
9278,19.0,1752.0,328.0,873.0,336.0,3.8068,201600.0
9279,23.0,8642.0,1294.0,3594.0,1253.0,5.3962,301500.0
9280,21.0,3891.0,616.0,1968.0,632.0,5.5524,279200.0
9281,18.0,6205.0,821.0,2311.0,756.0,6.9081,368700.0
9282,22.0,11872.0,2300.0,5600.0,2200.0,4.6463,276300.0
9283,27.0,10839.0,1637.0,4406.0,1623.0,5.615,285600.0
9284,5.0,1495.0,235.0,555.0,201.0,6.7232,345000.0
9285,17.0,9614.0,2123.0,4684.0,2060.0,4.1705,209800.0
9286,19.0,15622.0,2721.0,6109.0,2615.0,5.0965,295300.0
9287,38.0,3392.0,709.0,1894.0,713.0,3.0573,350800.0
9288,20.0,4536.0,708.0,1812.0,701.0,6.0433,435900.0
9289,24.0,9493.0,1935.0,5162.0,1880.0,3.0742,118800.0
9290,16.0,1495.0,292.0,472.0,284.0,3.4432,67500.0
9291,13.0,4284.0,1042.0,2146.0,937.0,4.1289,179200.0
9292,36.0,4501.0,832.0,2196.0,800.0,4.3182,252700.0
9293,27.0,3121.0,531.0,1318.0,489.0,5.4781,310900.0
9294,17.0,2449.0,536.0,1157.0,543.0,3.9519,274200.0
9295,26.0,48.0,8.0,19.0,8.0,7.7197,400000.0
9296,29.0,7174.0,1169.0,3063.0,1172.0,6.0902,293200.0
9297,24.0,2330.0,322.0,911.0,320.0,6.5253,387700.0
9298,34.0,1887.0,290.0,815.0,283.0,6.5249,324800.0
9299,25.0,3412.0,455.0,1238.0,406.0,8.3646,397300.0
9300,33.0,9531.0,1487.0,3798.0,1409.0,5.6512,314000.0
9301,21.0,2144.0,400.0,840.0,398.0,4.6,239500.0
9302,27.0,4985.0,711.0,1928.0,742.0,6.4978,361500.0
9303,27.0,3966.0,577.0,1657.0,611.0,6.3314,342200.0
9304,28.0,3416.0,826.0,1694.0,800.0,3.18,277000.0
9305,18.0,3119.0,803.0,1395.0,722.0,3.9265,301100.0
9306,32.0,2236.0,348.0,818.0,330.0,7.3521,444000.0
9307,31.0,6555.0,1571.0,2962.0,1464.0,2.8903,324200.0
9308,52.0,1758.0,316.0,607.0,264.0,5.5083,371900.0
9309,34.0,3306.0,555.0,1398.0,585.0,4.8993,319900.0
9310,32.0,2390.0,336.0,810.0,354.0,8.5759,500001.0
9311,31.0,3807.0,828.0,1581.0,795.0,3.293,337500.0
9312,32.0,4138.0,632.0,1541.0,626.0,5.5791,433300.0
9313,37.0,4801.0,699.0,1830.0,679.0,6.0762,487800.0
9314,37.0,4296.0,1089.0,2100.0,1025.0,3.2462,329400.0
9315,22.0,7274.0,1002.0,2468.0,957.0,7.494,439200.0
9316,10.0,1325.0,189.0,427.0,162.0,12.0933,500001.0
9317,27.0,5470.0,755.0,1916.0,764.0,6.994,420800.0
9318,34.0,1256.0,178.0,460.0,174.0,6.4271,451700.0
9319,52.0,205.0,119.0,228.0,132.0,1.9063,200000.0
9320,52.0,1560.0,451.0,700.0,419.0,2.5125,270800.0
9321,44.0,3595.0,953.0,1831.0,910.0,2.6036,287500.0
9322,39.0,4193.0,762.0,1833.0,737.0,5.6263,352100.0
9323,33.0,563.0,194.0,265.0,169.0,2.75,231300.0
9324,39.0,3302.0,684.0,1574.0,653.0,3.6863,263800.0
9325,35.0,2012.0,346.0,818.0,352.0,5.2818,331000.0
9326,37.0,1340.0,322.0,621.0,314.0,3.5588,268800.0
9327,37.0,350.0,57.0,179.0,69.0,6.2862,500001.0
9328,35.0,908.0,194.0,413.0,197.0,3.9917,290800.0
9329,16.0,3769.0,839.0,1986.0,815.0,3.9712,187500.0
9330,16.0,100.0,20.0,45.0,25.0,6.1359,212500.0
9331,25.0,6526.0,1902.0,5917.0,1812.0,2.7273,187500.0
9332,36.0,1336.0,258.0,678.0,249.0,5.5789,292000.0
9333,36.0,1199.0,232.0,551.0,229.0,3.7321,266700.0
9334,41.0,1865.0,392.0,825.0,369.0,4.2011,255400.0
9335,42.0,1410.0,308.0,624.0,292.0,4.1379,309100.0
9336,40.0,1428.0,280.0,708.0,255.0,5.0766,305400.0
9337,46.0,4036.0,856.0,1872.0,833.0,4.5625,275200.0
9338,40.0,7737.0,1488.0,3108.0,1349.0,4.4375,289600.0
9339,52.0,370.0,62.0,150.0,56.0,7.7006,316700.0
9340,36.0,4869.0,871.0,1899.0,827.0,4.1659,302000.0
9341,21.0,2198.0,462.0,1100.0,449.0,4.1098,246600.0
9342,35.0,8814.0,1307.0,3450.0,1258.0,6.1724,414300.0
9343,45.0,2404.0,425.0,926.0,400.0,4.9674,320100.0
9344,38.0,5587.0,996.0,2466.0,1027.0,4.1711,336900.0
9345,49.0,2860.0,552.0,1178.0,522.0,4.625,355000.0
9346,52.0,3675.0,649.0,1553.0,639.0,4.6905,316300.0
9347,52.0,1180.0,216.0,467.0,197.0,4.9615,292200.0
9348,36.0,2649.0,542.0,1111.0,557.0,4.8056,345700.0
9349,52.0,1833.0,324.0,735.0,306.0,4.6944,398900.0
9350,47.0,5416.0,1115.0,2177.0,1027.0,3.5055,382100.0
9351,52.0,2232.0,291.0,731.0,253.0,7.1155,500001.0
9352,52.0,3458.0,468.0,1449.0,471.0,9.1834,500001.0
9353,34.0,2677.0,411.0,933.0,410.0,6.1444,500001.0
9354,36.0,2023.0,242.0,653.0,241.0,10.6272,500001.0
9355,29.0,377.0,58.0,151.0,67.0,9.5551,500001.0
9356,44.0,1552.0,204.0,596.0,208.0,10.129,500001.0
9357,33.0,2534.0,495.0,996.0,449.0,4.3083,500001.0
9358,38.0,2310.0,400.0,971.0,386.0,5.697,435700.0
9359,33.0,4448.0,631.0,1675.0,628.0,7.8904,468800.0
9360,22.0,7446.0,1979.0,2980.0,1888.0,3.5838,271300.0
9361,36.0,4385.0,620.0,1549.0,626.0,8.3935,470500.0
9362,42.0,2171.0,362.0,887.0,347.0,6.6125,393200.0
9363,43.0,2998.0,470.0,970.0,430.0,5.5385,431800.0
9364,39.0,3670.0,775.0,1519.0,788.0,4.4081,435200.0
9365,26.0,3990.0,804.0,1550.0,792.0,5.1834,405500.0
9366,18.0,1804.0,284.0,600.0,241.0,5.9582,500001.0
9367,18.0,878.0,255.0,384.0,247.0,4.7344,200000.0
9368,34.0,2782.0,502.0,1219.0,507.0,5.0779,333900.0
9369,32.0,2622.0,541.0,1022.0,464.0,3.7647,375000.0
9370,24.0,421.0,64.0,163.0,75.0,14.5833,500001.0
9371,42.0,1741.0,301.0,723.0,306.0,5.5379,410500.0
9372,37.0,1722.0,352.0,648.0,337.0,4.125,310300.0
9373,45.0,1530.0,324.0,608.0,328.0,3.875,390800.0
9374,47.0,793.0,163.0,334.0,151.0,5.8509,317800.0
9375,32.0,2639.0,415.0,1013.0,408.0,6.1632,349200.0
9376,30.0,2270.0,359.0,974.0,351.0,5.5926,300900.0
9377,26.0,2170.0,347.0,849.0,318.0,6.2953,386200.0
9378,2.0,647.0,136.0,203.0,118.0,6.641,310000.0
9379,16.0,2947.0,802.0,1385.0,743.0,3.6731,318000.0
9380,35.0,2492.0,409.0,812.0,373.0,8.8386,500001.0
9381,36.0,4471.0,618.0,1315.0,582.0,11.5706,500001.0
9382,27.0,2682.0,382.0,935.0,369.0,10.0791,500001.0
9383,31.0,7001.0,1282.0,2755.0,1267.0,5.4851,441100.0
9384,23.0,1650.0,403.0,541.0,336.0,6.0238,500001.0
9385,23.0,10774.0,1736.0,3895.0,1683.0,7.2905,500001.0
9386,30.0,3763.0,717.0,1292.0,632.0,8.4888,500001.0
9387,28.0,5448.0,1089.0,2100.0,1023.0,4.7475,474600.0
9388,27.0,2674.0,565.0,1233.0,547.0,3.4485,458300.0
9389,37.0,2524.0,398.0,999.0,417.0,7.9892,500001.0
9390,44.0,2846.0,551.0,1232.0,537.0,3.8839,327200.0
9391,48.0,2491.0,460.0,937.0,455.0,4.4375,370000.0
9392,48.0,2924.0,489.0,1159.0,505.0,5.6302,489000.0
9393,52.0,2303.0,350.0,859.0,359.0,6.1085,500001.0
9394,30.0,4174.0,739.0,1818.0,705.0,5.5951,402900.0
9395,17.0,4363.0,1041.0,1640.0,989.0,3.9531,417600.0
9396,16.0,1704.0,402.0,689.0,348.0,4.4239,267100.0
9397,41.0,3170.0,622.0,1091.0,528.0,3.7813,389200.0
9398,34.0,1431.0,224.0,503.0,220.0,7.9606,453400.0
9399,48.0,1550.0,253.0,641.0,276.0,8.634,463500.0
9400,52.0,1972.0,327.0,755.0,345.0,7.1924,500001.0
9401,37.0,1926.0,290.0,721.0,298.0,8.9248,500001.0
9402,48.0,1283.0,278.0,567.0,255.0,3.2794,460000.0
9403,25.0,4921.0,866.0,1913.0,834.0,6.8742,413100.0
9404,30.0,4382.0,732.0,1775.0,745.0,6.7809,414400.0
9405,20.0,1814.0,282.0,658.0,253.0,7.9977,400000.0
9406,36.0,2688.0,485.0,1064.0,449.0,4.4583,308600.0
9407,36.0,1760.0,283.0,562.0,246.0,6.7546,402400.0
9408,33.0,4971.0,836.0,1907.0,795.0,6.1275,424400.0
9409,35.0,4127.0,689.0,1596.0,707.0,5.9073,400400.0
9410,24.0,221.0,41.0,75.0,38.0,5.1292,362500.0
9411,21.0,3904.0,980.0,1949.0,919.0,2.862,258400.0
9412,19.0,1926.0,593.0,881.0,546.0,2.9145,140400.0
9413,17.0,4333.0,947.0,1650.0,919.0,6.3066,346100.0
9414,35.0,2729.0,538.0,969.0,528.0,6.7669,500001.0
9415,52.0,2175.0,510.0,809.0,503.0,4.5398,442000.0
9416,52.0,3914.0,752.0,1177.0,670.0,6.2113,500001.0
9417,42.0,6297.0,1307.0,2096.0,1205.0,6.4752,500001.0
9418,38.0,240.0,29.0,63.0,34.0,12.2547,500001.0
9419,52.0,176.0,50.0,88.0,46.0,3.8068,275000.0
9420,30.0,833.0,164.0,358.0,143.0,6.8198,493800.0
9421,38.0,1183.0,196.0,628.0,205.0,3.75,478600.0
9422,42.0,1505.0,324.0,553.0,277.0,4.1792,350000.0
9423,21.0,2845.0,552.0,599.0,250.0,4.3125,495800.0
9424,43.0,1730.0,326.0,629.0,279.0,4.3194,238700.0
9425,23.0,1250.0,257.0,437.0,188.0,3.115,242600.0
9426,44.0,2602.0,509.0,691.0,343.0,4.3125,261500.0
9427,31.0,1858.0,367.0,701.0,297.0,3.8269,270700.0
9428,28.0,1284.0,265.0,628.0,219.0,3.5469,200000.0
9429,26.0,1445.0,244.0,510.0,207.0,5.6305,430000.0
9430,52.0,1275.0,218.0,627.0,185.0,2.3482,163500.0
9431,20.0,1982.0,358.0,308.0,132.0,3.1429,240900.0
9432,19.0,1615.0,366.0,815.0,337.0,3.4609,238800.0
9433,36.0,2378.0,476.0,957.0,362.0,3.625,253100.0
9434,25.0,1470.0,341.0,706.0,283.0,1.7614,71300.0
9435,17.0,2116.0,425.0,909.0,319.0,2.7188,113100.0
9436,14.0,2878.0,617.0,1011.0,509.0,1.398,103800.0
9437,32.0,1312.0,315.0,600.0,265.0,1.5,91500.0
9438,12.0,2776.0,592.0,1236.0,489.0,2.5551,105000.0
9439,16.0,1667.0,372.0,762.0,283.0,1.75,87500.0
9440,11.0,2403.0,497.0,890.0,344.0,3.0,120800.0
9441,13.0,866.0,252.0,369.0,165.0,2.875,70200.0
9442,17.0,2806.0,600.0,990.0,410.0,2.3818,88100.0
9443,24.0,172.0,42.0,79.0,30.0,3.8333,93800.0
9444,13.0,1713.0,340.0,643.0,241.0,2.662,92400.0
9445,13.0,2230.0,443.0,920.0,361.0,3.0,112000.0
9446,17.0,2582.0,553.0,1087.0,423.0,2.5,104200.0
9447,15.0,989.0,184.0,406.0,151.0,3.1771,121900.0
9448,13.0,1999.0,375.0,750.0,308.0,2.875,96000.0
9449,14.0,2744.0,555.0,1153.0,474.0,2.753,111100.0
9450,30.0,2165.0,536.0,1500.0,414.0,3.5391,55900.0
9451,30.0,2857.0,661.0,291.0,135.0,2.6838,164600.0
9452,23.0,608.0,143.0,281.0,108.0,2.9306,70000.0
9453,25.0,1435.0,304.0,746.0,259.0,1.7788,57900.0
9454,25.0,2075.0,435.0,991.0,377.0,1.2281,60300.0
9455,18.0,2130.0,545.0,863.0,346.0,2.3571,79200.0
9456,42.0,1518.0,383.0,656.0,303.0,1.4952,69800.0
9457,19.0,1461.0,340.0,515.0,227.0,1.5278,145800.0
9458,15.0,1839.0,489.0,887.0,332.0,2.2429,100000.0
9459,22.0,2124.0,450.0,1122.0,446.0,2.1793,71500.0
9460,21.0,3359.0,677.0,1908.0,642.0,3.0433,140700.0
9461,24.0,1421.0,291.0,588.0,274.0,2.325,157300.0
9462,28.0,2492.0,507.0,1202.0,460.0,2.7857,150300.0
9463,32.0,790.0,151.0,380.0,142.0,2.7,165000.0
9464,47.0,1150.0,244.0,552.0,201.0,2.5192,110400.0
9465,35.0,1718.0,345.0,698.0,299.0,2.9243,131600.0
9466,52.0,1533.0,336.0,754.0,340.0,1.9213,95000.0
9467,49.0,2290.0,482.0,1201.0,479.0,3.5,113300.0
9468,33.0,2024.0,459.0,1019.0,422.0,1.9208,93600.0
9469,36.0,1330.0,273.0,761.0,286.0,2.7813,105800.0
9470,16.0,2017.0,423.0,1177.0,414.0,3.2171,116200.0
9471,11.0,1804.0,506.0,895.0,451.0,1.7574,150000.0
9472,15.0,2342.0,535.0,1064.0,433.0,1.8967,96600.0
9473,10.0,4086.0,831.0,2111.0,758.0,3.2156,104400.0
9474,22.0,2085.0,432.0,1133.0,402.0,2.3906,92600.0
9475,18.0,3946.0,813.0,1899.0,730.0,2.6424,124600.0
9476,18.0,1619.0,346.0,904.0,295.0,2.1625,77200.0
9477,32.0,2780.0,470.0,1281.0,479.0,3.588,96000.0
9478,46.0,1748.0,362.0,808.0,330.0,2.9183,76900.0
9479,27.0,1321.0,338.0,779.0,327.0,1.85,71800.0
9480,21.0,1081.0,254.0,715.0,275.0,1.5625,71500.0
9481,18.0,2821.0,628.0,1636.0,615.0,2.3333,84000.0
9482,19.0,1056.0,248.0,611.0,226.0,1.746,105000.0
9483,20.0,804.0,121.0,448.0,140.0,3.9632,147100.0
9484,19.0,1026.0,205.0,424.0,152.0,2.8833,154200.0
9485,20.0,2745.0,504.0,1421.0,430.0,3.3431,137500.0
9486,25.0,3066.0,570.0,1558.0,535.0,3.788,134200.0
9487,16.0,5569.0,1106.0,3148.0,1088.0,3.1455,142900.0
9488,17.0,1087.0,254.0,522.0,202.0,2.5875,144500.0
9489,18.0,243.0,55.0,115.0,54.0,2.125,175000.0
9490,17.0,3145.0,693.0,1560.0,647.0,2.2926,149300.0
9491,22.0,1542.0,291.0,821.0,285.0,3.5917,118800.0
9492,26.0,786.0,168.0,494.0,161.0,2.3583,105400.0
9493,16.0,1377.0,296.0,830.0,279.0,3.25,151400.0
9494,23.0,4671.0,912.0,2095.0,857.0,3.184,140500.0
9495,17.0,1981.0,371.0,773.0,325.0,3.1563,277000.0
9496,18.0,1652.0,352.0,711.0,292.0,3.1071,213200.0
9497,23.0,2754.0,577.0,887.0,432.0,3.3654,225000.0
9498,20.0,4620.0,1042.0,1745.0,794.0,2.375,158800.0
9499,38.0,1706.0,355.0,506.0,211.0,2.5625,165600.0
9500,17.0,2206.0,478.0,1140.0,428.0,2.1985,95300.0
9501,17.0,5202.0,1037.0,1742.0,803.0,3.1201,176100.0
9502,18.0,2251.0,510.0,1032.0,369.0,2.2946,101000.0
9503,28.0,1416.0,294.0,812.0,258.0,3.4063,109400.0
9504,35.0,1551.0,321.0,857.0,288.0,2.7232,115400.0
9505,17.0,2772.0,576.0,1501.0,584.0,2.6275,142100.0
9506,24.0,5372.0,1051.0,3002.0,992.0,3.0652,131100.0
9507,17.0,1890.0,342.0,877.0,312.0,3.7833,159800.0
9508,45.0,1348.0,265.0,639.0,270.0,3.3667,115200.0
9509,32.0,1149.0,187.0,499.0,208.0,3.6587,154600.0
9510,33.0,1176.0,211.0,529.0,217.0,3.8958,144000.0
9511,36.0,1166.0,216.0,504.0,203.0,3.5938,122100.0
9512,52.0,1370.0,258.0,617.0,228.0,2.55,112900.0
9513,39.0,1419.0,262.0,661.0,278.0,3.0,114600.0
9514,27.0,1531.0,266.0,822.0,234.0,4.0469,127400.0
9515,14.0,1908.0,484.0,1195.0,467.0,1.7929,82300.0
9516,29.0,6121.0,1222.0,3595.0,1189.0,2.631,109600.0
9517,27.0,990.0,238.0,592.0,225.0,2.0074,96200.0
9518,16.0,2577.0,495.0,1232.0,488.0,2.6012,125600.0
9519,31.0,2685.0,675.0,1367.0,626.0,1.6571,108900.0
9520,17.0,1620.0,396.0,878.0,399.0,1.8042,109200.0
9521,26.0,1474.0,417.0,1065.0,401.0,1.375,84400.0
9522,15.0,2235.0,545.0,1376.0,516.0,1.9032,100000.0
9523,32.0,1143.0,208.0,454.0,188.0,3.8333,116100.0
9524,14.0,2240.0,327.0,1030.0,308.0,5.9585,214900.0
9525,30.0,1904.0,331.0,816.0,325.0,4.425,161900.0
9526,33.0,1320.0,303.0,1048.0,303.0,1.7813,94700.0
9527,31.0,418.0,82.0,327.0,81.0,2.775,120800.0
9528,38.0,267.0,57.0,196.0,60.0,2.3125,70000.0
9529,22.0,2163.0,436.0,1048.0,358.0,2.7171,95800.0
9530,36.0,1211.0,247.0,697.0,251.0,2.5761,94900.0
9531,22.0,2704.0,497.0,1432.0,399.0,2.9,83100.0
9532,33.0,1028.0,226.0,658.0,197.0,2.3043,66300.0
9533,27.0,2295.0,424.0,1252.0,350.0,3.6182,123200.0
9534,18.0,2003.0,398.0,1333.0,411.0,2.7562,90500.0
9535,27.0,949.0,224.0,888.0,241.0,2.3333,72800.0
9536,17.0,2534.0,517.0,1764.0,502.0,2.8519,80700.0
9537,35.0,2436.0,466.0,1730.0,469.0,2.2071,85900.0
9538,11.0,1479.0,341.0,1476.0,327.0,3.2721,73800.0
9539,40.0,680.0,160.0,785.0,175.0,2.6058,72700.0
9540,46.0,860.0,130.0,496.0,147.0,3.5167,137500.0
9541,30.0,2390.0,470.0,1409.0,428.0,2.1484,81300.0
9542,32.0,1656.0,317.0,1037.0,286.0,2.4964,88800.0
9543,37.0,653.0,176.0,827.0,176.0,1.9236,64400.0
9544,22.0,1311.0,319.0,1455.0,340.0,2.2813,67300.0
9545,23.0,1451.0,292.0,1052.0,265.0,2.8698,72900.0
